Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
31823677,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Timothy Ferriss,"Ferriss, Timothy",Arnold Schwarzenegger,"=""""","=""""",0,4.10,Houghton Mifflin Harcourt,Kindle Edition,827,2016,2016,,2017/02/26,to-read,to-read (#64),to-read,,,,0,0
6976036,All Marketers Are Liars: The Underground Classic That Explains How Marketing Really Works - and Why Authenticity Is the Best Marketing of All,Seth Godin,"Godin, Seth",,"=""1591843030""","=""9781591843030""",0,3.88,Portfolio,Hardcover,240,2009,2005,,2017/02/25,to-read,to-read (#63),to-read,,,,0,0
22244927,Ongoingness: The End of a Diary,Sarah Manguso,"Manguso, Sarah",,"=""1555977030""","=""9781555977030""",4,3.97,Graywolf Press,Hardcover,104,2015,,2017/02/18,2017/02/20,,,read,,,,1,0
17331349,Think Like a Freak,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0062218360""","=""9780062218360""",4,3.86,William Morrow,Kindle Edition,293,2014,2014,2017/02/11,2015/08/05,,,read,,,,1,0
13542853,"Trust Me, I'm Lying: Confessions of a Media Manipulator",Ryan Holiday,"Holiday, Ryan",,"=""159184553X""","=""9781591845539""",0,3.86,Portfolio,Hardcover,259,2012,2012,,2017/02/07,to-read,to-read (#62),to-read,,,,0,0
615570,The Artist's Way: A Spiritual Path to Higher Creativity,Julia Cameron,"Cameron, Julia",,"=""1585421464""","=""9781585421466""",0,3.96,Jeremy P. Tarcher,Paperback,237,2002,2002,,2017/01/13,to-read,to-read (#61),to-read,,,,0,0
30334134,The Undoing Project: A Friendship That Changed Our Minds,Michael   Lewis,"Lewis, Michael",,"=""0393254593""","=""9780393254594""",4,3.99,W. W. Norton & Company,Hardcover,362,2016,2016,2017/01/12,2016/12/23,,,read,,,,1,0
2527900,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,"Thaler, Richard H.",Cass R. Sunstein,"=""0300122233""","=""9780300122237""",0,3.84,Yale University Press,Hardcover,293,2008,2008,,2017/01/12,to-read,to-read (#60),to-read,,,,0,0
31138556,Homo Deus: A History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.19,Harper,ebook,450,2017,2015,,2017/01/12,to-read,to-read (#59),to-read,,,,0,0
111300,To a God Unknown,John Steinbeck,"Steinbeck, John",Robert DeMott,"=""0141185503""","=""9780141185507""",0,3.95,Penguin Classics,Paperback,240,2001,1933,,2017/01/12,to-read,to-read (#58),to-read,,,,0,0
13152949,"Finding Ultra: Rejecting Middle Age, Becoming One of the World's Fittest Men, and Discovering Myself",Rich Roll,"Roll, Rich",,"=""0307952193""","=""9780307952196""",0,4.02,Crown Archetype,Hardcover,288,2012,2012,,2017/01/09,to-read,to-read (#57),to-read,,,,0,0
29889972,Heroes of the Frontier,Dave Eggers,"Eggers, Dave",,"=""045149380X""","=""9780451493804""",3,3.44,Knopf,Hardcover,400,2016,2016,2017/01/02,2016/11/29,,,read,,,,1,0
26891330,"Engineering Eden: The True Story of a Violent Death, a Trial, and the Fight over Controlling Nature",Jordan Fisher Smith,"Smith, Jordan Fisher",,"=""0307454266""","=""9780307454263""",0,4.08,Crown,Hardcover,384,2016,2016,,2017/01/01,to-read,to-read (#56),to-read,,,,0,0
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,"Schlosser, Eric",,"=""0060838582""","=""9780060838584""",0,3.75,Harper Perennial,Paperback,383,2005,2001,,2016/12/22,to-read,to-read (#55),to-read,,,,0,0
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,"Stanley, Thomas J.",William D. Danko,"=""0671015206""","=""9780671015206""",0,4.05,Gallery Books,Paperback,258,1998,1995,,2016/12/21,to-read,to-read (#54),to-read,,,,0,0
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",5,4.22,Crown,Paperback,544,2004,2003,2016/12/14,2016/08/10,,,read,,,,1,0
1379295,A Gap in Nature: Discovering the World's Extinct Animals,Tim Flannery,"Flannery, Tim",Peter Schouten,"=""0871137976""","=""9780871137975""",0,4.22,Atlantic Monthly Press,Hardcover,192,2001,2001,,2016/12/13,to-read,to-read (#53),to-read,,,,0,0
27833494,Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right,Jane Mayer,"Mayer, Jane",,"=""""","=""""",0,4.31,Doubleday,ebook,464,2016,2016,,2016/12/13,to-read,to-read (#52),to-read,,,,0,0
28363993,Finding God in the Waves: How I Lost My Faith and Found It Again Through Science,Mike McHargue,"McHargue, Mike",Rob Bell,"=""1101906049""","=""9781101906040""",0,4.23,Convergent Books,Hardcover,288,2016,2016,,2016/12/12,to-read,to-read (#50),to-read,,,,0,0
26720236,Grit: The Power of Passion and Perseverance,Angela Duckworth,"Duckworth, Angela",,"=""""","=""""",0,4.08,Scribner,ebook,353,2016,2016,,2016/12/12,to-read,to-read (#49),to-read,,,,0,0
5617966,A Guide to the Good Life: The Ancient Art of Stoic Joy,William B. Irvine,"Irvine, William B.",,"=""0195374614""","=""9780195374612""",0,4.19,Oxford University Press,Hardcover,326,2009,2008,,2016/12/12,to-read,to-read (#48),to-read,,,,0,0
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, E.W. Kemble, John Seelye, Walter Trier, Tom Wilson, William Little Hughes","=""0142437174""","=""9780142437179""",4,3.83,Penguin Classics,Paperback,327,2002,1885,2016/11/29,2016/11/29,,,read,,,,1,0
31434269,Here I Am,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0241146186""","=""9780241146187""",4,3.64,Hamish Hamilton,Paperback,571,2016,2016,2016/11/12,2016/09/30,,,read,,,,1,0
18736925,Capital in the Twenty First Century,Thomas Piketty,"Piketty, Thomas",Arthur Goldhammer,"=""067443000X""","=""9780674430006""",0,4.06,Belknap Press: An Imprint of Harvard University Press,Hardcover,685,2014,2013,,2016/11/03,to-read,to-read (#47),to-read,,,,0,0
4799,"Cannery Row (Cannery Row, #1)",John Steinbeck,"Steinbeck, John",,"=""014200068X""","=""9780142000687""",5,4.06,Penguin Books,Paperback,181,2002,1943,2015/07/15,2015/07/13,favorites,favorites (#5),read,,,,1,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""""","=""""",5,3.99,Vintage Books,Paperback,296,2000,1987,2015/04/20,2015/04/20,favorites,favorites (#3),read,,,,1,0
27036528,Ego Is the Enemy,Ryan Holiday,"Holiday, Ryan",,"=""1591847818""","=""9781591847816""",0,4.13,Portfolio,Hardcover,226,2016,2016,,2016/10/14,to-read,to-read (#46),to-read,,,,0,0
24453082,Big Magic: Creative Living Beyond Fear,Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""1594634718""","=""9781594634710""",0,3.96,Riverhead Books,Hardcover,276,2015,2015,,2016/10/09,to-read,to-read (#45),to-read,,,,0,0
472331,Watchmen,Alan             Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",3,4.39,DC Comics,Paperback,416,2005,1987,2016/10/04,2016/07/19,,,read,,,,1,0
20696006,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Gawande, Atul",,"=""0805095152""","=""9780805095159""",0,4.49,Metropolitan Books,Hardcover,282,2014,2014,,2016/09/30,to-read,to-read (#44),to-read,,,,0,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,,2016/07/19,,,read,,,,1,0
29069989,"Harry Potter and the Cursed Child, Parts 1 & 2",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling","=""1338099132""","=""9781338099133""",4,3.47,Arthur A. Levine Books,Hardcover,327,2016,2016,2016/08/11,2016/08/11,,,read,,,,1,0
25814544,Sprint: How to Solve Big Problems and Test New Ideas in Just Five Days,Jake Knapp,"Knapp, Jake","John Zeratsky, Braden Kowitz","=""""","=""9781501121746""",3,4.19,Simon & Schuster,Hardcover,274,2016,2016,2016/07/01,2016/07/21,,,read,,,,1,0
22155,Let My People Go Surfing: The Education of a Reluctant Businessman,Yvon Chouinard,"Chouinard, Yvon",,"=""0143037838""","=""9780143037835""",3,4.18,Penguin Books,Paperback,272,2006,2006,2016/07/01,2016/07/06,,,read,,,,1,0
14096,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life",Jon Kabat-Zinn,"Kabat-Zinn, Jon",,"=""1401307787""","=""9781401307783""",0,4.13,Balance,Paperback,304,2005,1994,,2016/08/10,to-read,to-read (#43),to-read,,,,0,0
4796,The Winter of Our Discontent,John Steinbeck,"Steinbeck, John",Susan Shillinglaw,"=""0143039482""","=""9780143039488""",3,4.01,Penguin Classics,Paperback,291,2008,1961,2016/08/07,2015/12/29,,,read,,,,1,0
34484,"Small Gods (Discworld, #13)",Terry Pratchett,"Pratchett, Terry",,"=""0552152978""","=""9780552152976""",0,4.32,Corgi,Paperback,389,2005,1992,,2016/07/28,to-read,to-read (#42),to-read,,,,0,0
14497,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0060557818""","=""9780060557812""",0,4.16,William Morrow Paperbacks,Paperback,370,2003,1996,,2016/07/28,to-read,to-read (#41),to-read,,,,0,0
77,The Control of Nature,John McPhee,"McPhee, John",,"=""0374522596""","=""9780374522599""",0,4.25,"Farrar, Straus and Giroux",Paperback,288,1990,1989,,2016/07/19,to-read,to-read (#40),to-read,,,,0,0
25622243,Alone on the Wall,Alex Honnold,"Honnold, Alex",David Roberts,"=""0393247627""","=""9780393247626""",0,3.89,W.W. Norton,Hardcover,256,2015,2015,,2016/07/19,to-read,to-read (#39),to-read,,,,0,0
16902,"Walden or, Life in the Woods",Henry David Thoreau,"Thoreau, Henry David",Bill McKibben,"=""""","=""""",0,3.77,Princeton University Press,Paperback,352,2004,1854,,2016/07/19,to-read,to-read (#38),to-read,,,,0,0
374233,If on a Winter’s Night a Traveler,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""""",0,4.02,L&OD Key Porter,Paperback,260,1982,1979,,2016/07/19,to-read,to-read (#37),to-read,,,,0,0
3698,The Quiet American,Graham Greene,"Greene, Graham",Robert  Stone,"=""0143039024""","=""9780143039020""",0,3.98,Penguin Classics Deluxe Editions,Paperback,180,2004,1955,,2016/07/19,to-read,to-read (#36),to-read,,,,0,0
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",0,4.14,Knopf,Paperback,607,1997,1994,,2016/07/19,to-read,to-read (#35),to-read,,,,0,0
238727,My First Summer in the Sierra,John Muir,"Muir, John",,"=""0486437353""","=""9780486437354""",0,4.05,Dover Publications,Paperback,160,2004,1911,,2016/07/19,to-read,to-read (#34),to-read,,,,0,0
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""0307593312""","=""9780307593313""",3,3.95,Knopf,Hardcover,944,2011,2009,2016/07/15,2016/01/09,,,read,,,,1,0
2195464,What I Talk About When I Talk About Running,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""""","=""""",4,3.87,Knopf Publishing Group,Hardcover,188,2008,2007,,2015/11/15,,,read,,,,1,0
66354,Flow: The Psychology of Optimal Experience,Mihály Csíkszentmihályi,"Csíkszentmihályi, Mihály",,"=""""","=""""",3,4.11,Harper Perennial,Paperback,303,1990,1990,2016/05/20,2016/04/28,,,read,,,,1,0
6566798,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""""","=""""",2,3.89,Vintage,Kindle Edition,240,2004,2003,2015/11/26,2015/11/18,,,read,,,,1,0
13425570,How Will You Measure Your Life?,Clayton M. Christensen,"Christensen, Clayton M.","James Allworth, Karen Dillon, Daniela Caggiati","=""0062102427""","=""9780062102423""",0,4.05,Harper Business,Kindle Edition,240,2012,2012,,2016/03/21,to-read,to-read (#33),to-read,,,,0,0
2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,Clayton M. Christensen,"Christensen, Clayton M.",,"=""0060521996""","=""9780060521998""",0,4.04,Collins,Paperback,320,2003,1997,,2016/03/21,to-read,to-read (#32),to-read,,,,0,0
26140485,"How to use graphic design to sell things, explain things, make things look better, make people laugh, make people cry, and (every once in a while) change the world",Michael Bierut,"Bierut, Michael",,"=""""","=""""",4,4.33,Harper Design,Hardcover,320,2015,2015,,2016/03/17,,,read,A great intro to the work Michael Bierut has done over the years. A wide variety of projects covered at a high level. ,,,1,0
265525,"Whatever You Think, Think the Opposite",Paul Arden,"Arden, Paul",,"=""1591841216""","=""9781591841210""",0,3.82,Portfolio,Paperback,144,2006,,,2016/03/17,to-read,to-read (#31),to-read,,,,0,0
114737,"It's Not How Good You Are, It's How Good You Want To Be",Paul Arden,"Arden, Paul",,"=""0714843377""","=""9780714843377""",0,3.62,Phaidon Press,Paperback,128,2007,2003,,2016/03/17,to-read,to-read (#30),to-read,,,,0,0
257443,So Big,Edna Ferber,"Ferber, Edna",,"=""1417906774""","=""9781417906772""",4,4.08,Kessinger Pub,Paperback,376,2005,1924,2016/03/13,2016/03/01,,,read,,,,1,0
18114322,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,"=""067001690X""","=""9780670016907""",3,4.02,Viking,Hardcover,496,2014,1939,,2015/08/05,,,read,,,,1,0
16158591,The Trauma of Everyday Life,Mark Epstein,"Epstein, Mark",,"=""1594205132""","=""9781594205132""",0,3.79,Penguin Press,Hardcover,240,2013,2013,,2016/02/21,to-read,to-read (#29),to-read,,,,0,0
2784,Ways of Seeing,John Berger,"Berger, John",,"=""0140135154""","=""9780140135152""",3,3.94,Penguin,Paperback,176,1990,1972,,2012/02/15,,,read,,,,1,0
69736,"Thinking with Type: A Critical Guide for Designers, Writers, Editors, and Students",Ellen Lupton,"Lupton, Ellen",,"=""1568984480""","=""9781568984483""",3,4.12,Princeton Architectural Press,Paperback,176,2004,2004,2016/02/01,2016/02/09,,,read,,,,1,0
6596,The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,"Ruiz, Miguel",Janet Mills,"=""1878424505""","=""9781878424501""",3,4.19,Amber-Allen Publishing,Hardcover,152,2001,1997,2016/01/01,2016/01/06,,,read,,,,1,0
226973,"Hear the Wind Sing (The Rat, #1)",Haruki Murakami,"Murakami, Haruki",Alfred Birnbaum,"=""4061860267""","=""9784061860261""",0,3.57,Kodansha International Ltd.,Paperback,130,1979,1979,,2016/02/09,to-read,to-read (#28),to-read,,,,0,0
158217,Journey by Moonlight,Antal Szerb,"Szerb, Antal",Len Rix,"=""1901285502""","=""9781901285505""",0,4.22,Pushkin Press,Paperback,299,2001,1937,,2016/02/08,to-read,to-read (#27),to-read,,,,0,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",4,4.43,Penguin Books,Paperback,601,2002,1952,2016/01/26,2016/01/05,,,read,,,,1,0
1898,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Jon Krakauer,"Krakauer, Jon",,"=""""","=""""",0,4.26,Anchor Books,Paperback,368,1999,1997,,2016/01/15,to-read,to-read (#26),to-read,,,,0,0
23316488,Misbehaving: The Making of Behavioral Economics,Richard H. Thaler,"Thaler, Richard H.",,"=""0393080943""","=""9780393080940""",0,4.16,W. W. Norton & Company,Hardcover,432,2015,2016,,2016/01/12,to-read,to-read (#25),to-read,,,,0,0
830,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""0553380958""","=""9780553380958""",0,4.01,Bantam Books,Paperback,438,2000,1992,,2016/01/06,to-read,to-read (#24),to-read,,,,0,0
666215,How to Be Alone,Jonathan Franzen,"Franzen, Jonathan",,"=""0312422164""","=""9780312422165""",3,3.58,Picador,Paperback,306,2003,2002,2015/12/31,2015/10/26,,,read,,,,1,0
3805,The Corrections,Jonathan Franzen,"Franzen, Jonathan",,"=""1841156736""","=""9781841156736""",0,3.84,Fourth Estate Paperbacks,Paperback,653,2002,2001,,2015/12/04,to-read,to-read (#23),to-read,,,,0,0
11797471,The Idea Factory: Bell Labs and the Great Age of American Innovation,Jon Gertner,"Gertner, Jon",,"=""1594203288""","=""9781594203282""",0,4.20,Penguin Press,Hardcover,432,2012,2012,,2015/11/30,to-read,to-read (#22),to-read,,,,0,0
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465067107""","=""9780465067107""",0,4.15,Basic Books,Paperback,257,2002,1988,,2015/11/16,to-read,to-read (#21),to-read,,,,0,0
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465051367""","=""9780465051366""",0,3.95,Basic Books,Paperback,272,2005,2003,,2015/11/16,to-read,to-read (#20),to-read,,,,0,0
20657434,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,"Horowitz, Ben",,"=""""","=""""",3,4.20,Harper Business,Kindle Edition,308,2014,2014,2015/11/16,2015/06/28,,,read,,,,1,0
13151427,Running with the Mind of Meditation: Lessons for Training Body and Mind,Sakyong Mipham,"Mipham, Sakyong",,"=""0307888169""","=""9780307888167""",0,3.85,Harmony,Hardcover,208,2012,2012,,2015/11/15,to-read,to-read (#19),to-read,,,,0,0
7905092,Freedom,Jonathan Franzen,"Franzen, Jonathan",,"=""0374158460""","=""9780374158460""",0,3.79,"Farrar, Straus and Giroux",Hardcover,562,2010,2010,,2015/10/26,to-read,to-read (#17),to-read,,,,0,0
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",5,4.31,Scribner,Hardcover,531,2014,2014,2015/10/26,2015/07/16,,,read,,,,1,0
19438058,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,"Pirsig, Robert M.",,"=""""","=""""",3,3.78,HarperCollins e-books,ebook,442,2009,1974,2015/10/08,2015/08/24,,,read,,,,1,0
42190,"Wabi-Sabi: for Artists, Designers, Poets & Philosophers",Leonard Koren,"Koren, Leonard",,"=""1880656124""","=""9781880656129""",0,4.00,Stone Bridge Press,Paperback,96,1994,1994,,2015/09/02,to-read,to-read (#16),to-read,,,,0,0
632902,Energy: A Beginner's Guide (Beginner's Guides),Vaclav Smil,"Smil, Vaclav",,"=""1851684522""","=""9781851684526""",0,3.98,Oneworld Publications,Paperback,192,2006,2006,,2015/08/26,to-read,to-read (#15),to-read,,,,0,0
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",2,3.31,HarperCollins,Hardcover,278,2015,2015,2015/08/15,2015/08/23,,,read,,,,1,0
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,"Kondō, Marie",,"=""1607747308""","=""9781607747307""",3,3.88,Ten Speed Press,Hardcover,224,2014,2010,2015/08/24,2015/08/05,,,read,,,,1,0
15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316204366""","=""9780316204361""",0,3.97,"Little, Brown and Company",Hardcover,305,2013,2013,,2015/08/05,to-read,to-read (#14),to-read,,,,0,0
22551809,The Road to Character,David  Brooks,"Brooks, David",,"=""081299325X""","=""9780812993257""",0,3.65,Random House,Hardcover,320,2015,2015,,2015/08/05,to-read,to-read (#13),to-read,,,,0,0
44895,Confessions of an Advertising Man,David Ogilvy,"Ogilvy, David",Alan Parker,"=""1904915019""","=""9781904915010""",0,4.00,Southbank Publishing,Paperback,208,2004,1963,,2015/08/05,to-read,to-read (#12),to-read,,,,0,0
23615703,Voices in the Ocean: A Journey into the Wild and Haunting World of Dolphins,Susan Casey,"Casey, Susan",,"=""0385537301""","=""9780385537308""",0,4.04,Doubleday,Hardcover,304,2015,2015,,2015/08/05,to-read,to-read (#11),to-read,,,,0,0
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",5,4.19,Picador USA,Paperback,639,2001,2000,2015/08/03,2015/07/15,,,read,,,,1,0
64316,"The White Mountains (The Tripods, #1)",John Christopher,"Christopher, John",,"=""0689856725""","=""9780689856723""",0,3.95,Simon & Schuster Simon Pulse,Paperback,195,2003,1967,,2015/07/15,,,read,,,,1,0
17288649,Creative Confidence: Unleashing the Creative Potential Within Us All,Tom Kelley,"Kelley, Tom",David Kelley,"=""038534936X""","=""9780385349369""",3,3.98,Crown Currency,Hardcover,288,2013,2013,2015/07/13,2015/06/16,,,read,,,,1,0
13538873,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,"Sloan, Robin",,"=""0374214913""","=""9780374214913""",3,3.72,"Farrar, Straus and Giroux",Hardcover,288,2012,2012,2015/04/04,2015/04/04,,,read,,,,1,0
17934530,"Annihilation (Southern Reach, #1)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374104093""","=""9780374104092""",2,3.80,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2015/04/12,2015/04/12,,,read,,,,1,0
16278318,Armada,Ernest Cline,"Cline, Ernest",,"=""0804137250""","=""9780804137256""",0,3.56,Crown Publishing ,Hardcover,355,2015,2015,,2015/07/15,to-read,to-read (#10),to-read,,,,0,0
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""1400069289""","=""9781400069286""",0,4.13,Random House,Hardcover,375,2012,2012,,2015/06/28,to-read,to-read (#9),to-read,,,,0,0
225111,The Laws of Simplicity,John Maeda,"Maeda, John",,"=""0262134721""","=""9780262134729""",3,3.89,The MIT Press,Hardcover,128,2006,2006,2015/06/04,2015/06/04,,,read,,,,1,0
5549046,Drown,Junot Díaz,"Díaz, Junot",,"=""1101147148""","=""9781101147146""",0,4.01,Riverhead Books,Kindle Edition,208,1997,1995,,2015/05/24,to-read,to-read (#7),to-read,,,,0,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""""","=""""",4,4.12,Vintage International,Paperback,467,2006,2002,2015/04/20,2015/04/20,,,read,,,,1,0
4955,How We Are Hungry,Dave Eggers,"Eggers, Dave",,"=""1400095565""","=""9781400095568""",4,3.75,Vintage,Paperback,218,2005,2004,2015/05/12,2015/05/12,,,read,,,,1,0
18081809,Landline,Rainbow Rowell,"Rowell, Rainbow",,"=""1250049377""","=""9781250049377""",3,3.54,St. Martin's Press,Hardcover,320,2014,2014,2015/03/19,2015/03/19,,,read,,,,1,0
6088845,Saltwater Buddha: A Surfer's Quest to Find Zen on the Sea,Jaimal Yogis,"Yogis, Jaimal",,"=""0861715357""","=""9780861715350""",4,4.10,Wisdom Publications,Paperback,256,2009,2009,2015/03/30,2015/03/30,,,read,,,,1,0
20588698,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",Lena Dunham,"Dunham, Lena",Joana Avillez,"=""081299499X""","=""9780812994995""",0,3.29,Random House,Hardcover,265,2014,2014,,2015/03/20,to-read,to-read (#5),to-read,,,,0,0
13435889,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",Paul Tough,"Tough, Paul",,"=""0547564651""","=""9780547564654""",0,3.89,Mariner Books,Hardcover,231,2012,2012,,2015/03/12,to-read,to-read (#4),to-read,,,,0,0
178788,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss, and Long-term Health",T. Colin Campbell,"Campbell, T. Colin",,"=""1932100660""","=""9781932100662""",0,4.23,Benbella Books,Paperback,419,2006,2004,,2015/03/10,to-read,to-read (#3),to-read,,,,0,0
12921211,"Search Inside Yourself: The Unexpected Path to Achieving Success, Happiness (And World Peace)",Chade-Meng Tan,"Tan, Chade-Meng","Daniel Goleman, Jon Kabat-Zinn","=""0062116924""","=""9780062116925""",0,4.04,HarperOne,Hardcover,288,2012,2012,,2015/03/02,to-read,to-read (#2),to-read,,,,0,0
18050143,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,"Thiel, Peter",Blake  Masters,"=""0804139296""","=""9780804139298""",4,4.15,Crown Currency,Hardcover,195,2014,2014,2015/02/27,2015/02/27,,,read,,,,1,0
7306086,"The Wave Watcher's Companion: From Ocean Waves to Light Waves via Shock Waves, Stadium Waves, and All the Rest of Life's Undulations",Gavin Pretor-Pinney,"Pretor-Pinney, Gavin",,"=""0399534261""","=""9780399534263""",3,3.86,Perigee Books,Hardcover,320,2010,2010,2015/02/20,2015/02/20,,,read,,,,1,0
6604712,Eating Animals,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0316069906""","=""9780316069908""",4,4.21,"Little, Brown and Company",Hardcover,341,2009,2009,2015/01/30,2015/01/30,,,read,,,,1,0
12262741,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,"Strayed, Cheryl",,"=""0307592731""","=""9780307592736""",3,4.07,Knopf,Hardcover,336,2012,2012,2015/01/22,2015/01/22,,,read,,,,1,0
23307845,Mindfulness  (A Merloyd Lawrence Book),Ellen J. Langer,"Langer, Ellen J.",,"=""""","=""""",3,3.80,Balance,Kindle Edition,274,2014,1989,2015/01/05,2015/01/05,,,read,,,,1,0
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",4,3.96,"Little, Brown",Hardcover,771,2013,2013,,2014/11/25,,,read,,,,1,0
18077903,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",Ed Catmull,"Catmull, Ed",Amy    Wallace,"=""0812993012""","=""9780812993011""",4,4.21,Random House,Hardcover,368,2014,2014,,2014/10/10,,,read,,,,1,0
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,"Eggers, Dave",,"=""0375725784""","=""9780375725784""",5,3.69,Vintage,Paperback,530,2001,2000,,2014/08/05,,,read,,,,1,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",3,4.23,Crown Publishers,Hardcover,480,2011,2011,,2014/06/27,,,read,,,,1,0
7334201,Super Sad True Love Story,Gary Shteyngart,"Shteyngart, Gary",,"=""1400066409""","=""9781400066407""",3,3.45,Random House Publishing Group,Hardcover,331,2010,2010,,2014/06/24,,,read,,,,1,0
6624929,The Privileges,Jonathan  Dee,"Dee, Jonathan",,"=""1400068673""","=""9781400068678""",4,3.29,Random House,Hardcover,258,2010,2010,,2014/06/02,,,read,,,,1,0
7331435,A Visit from the Goon Squad,Jennifer Egan,"Egan, Jennifer",,"=""0307592839""","=""9780307592835""",5,3.70,Knopf,Hardcover,274,2010,2010,,2014/05/13,,,read,,,,1,0
157076,The Most Dangerous Game,Richard Connell,"Connell, Richard",Dennis Lyall,"=""1599869691""","=""9781599869698""",4,3.95,Filiquarian Pub Llc,Paperback,48,2006,1924,,2014/05/05,,,read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.58,Scholastic Inc,Paperback,652,2006,2005,,2011/12/31,,,read,,,,1,0
